sample_id,study_accession,body_site,modality,source,pipeline
MGYS00006264:ERR3377085,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377095,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377105,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377115,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377125,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377135,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377145,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377155,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377165,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377175,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376926,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376936,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376946,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376956,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376966,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376976,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376986,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376996,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377006,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377016,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377026,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377036,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377046,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377056,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377066,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377076,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377086,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377096,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377106,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377116,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377126,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377136,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377146,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377156,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377166,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377176,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376927,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376937,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376947,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376957,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376967,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376977,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376987,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376997,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377007,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377017,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377027,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377037,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377047,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377057,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377067,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377077,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377087,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377097,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377107,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377117,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377127,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377137,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377147,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377157,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377167,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377177,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376928,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376938,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376948,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376958,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376968,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376978,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376988,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376998,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377008,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377018,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377028,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377038,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377048,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377058,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377068,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377078,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377088,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377098,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377108,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377118,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377128,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377138,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377148,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377158,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377168,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377178,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376919,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376929,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376939,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376949,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376959,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376969,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376979,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376989,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3376999,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377009,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377019,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377029,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377039,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377049,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377059,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377069,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377079,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377089,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377099,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377109,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377119,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377129,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377139,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377149,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377159,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377169,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006264:ERR3377179,MGYS00006264,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385410,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385401,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385411,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385402,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385412,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385403,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385413,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385404,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385414,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385405,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385415,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385406,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385407,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385408,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006265:ERR3385409,MGYS00006265,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130340,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130350,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130360,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130370,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130380,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130410,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130341,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130351,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130361,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130371,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130381,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130401,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130411,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130342,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130352,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130362,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130372,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130382,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130392,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130402,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130343,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130353,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130363,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130373,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130393,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130344,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130354,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130364,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130374,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130384,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130394,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130345,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130355,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130365,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130375,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130385,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130395,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130405,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130346,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130356,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130366,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130376,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130386,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130337,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130347,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130357,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130367,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130377,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130387,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130338,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130348,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130358,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130368,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130378,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130388,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130408,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130339,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130349,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130359,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130369,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130379,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130389,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006268:ERR3130409,MGYS00006268,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256590,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256600,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256610,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256620,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256630,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256640,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256650,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256660,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256670,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256680,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256690,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256700,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256710,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256720,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256730,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256740,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256750,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256760,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256770,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256780,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256790,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256800,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256810,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256820,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256830,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256840,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256850,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256860,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256870,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256880,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256890,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256900,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256910,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256920,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256591,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256601,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256611,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256621,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256631,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256641,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256651,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256661,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256671,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256681,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256691,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256701,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256711,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256721,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256731,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256741,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256751,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256761,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256771,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256781,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256791,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256801,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256811,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256821,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256831,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256841,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256851,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256861,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256871,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256881,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256891,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256901,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256911,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256921,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256592,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256602,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256612,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256622,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256632,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256642,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256652,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256662,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256672,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256682,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256692,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256702,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256712,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256722,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256732,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256742,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256752,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256762,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256772,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256782,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256792,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256802,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256812,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256822,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256832,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256842,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256852,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256862,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256872,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256882,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256892,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256902,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256912,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256593,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256603,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256613,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
MGYS00006270:ERR3256623,MGYS00006270,respiratory,16S,MGnify_full,MGnify SSU
